"year","country","family","species","sci_name","quantity","aquaculture","post","group","year_start"
2003,"TWN","Istiophoridae","BLM","Makaira indica",2091,0,1,0,1980
2003,"TWN","Istiophoridae","BUM","Makaira nigricans",18548,0,1,0,1980
2003,"TWN","Istiophoridae","MLS","Tetrapturus audax",2755,0,1,0,1980
2003,"TWN","Istiophoridae","SAI","Istiophorus albicans",99,0,1,0,1980
2003,"TWN","Istiophoridae","SFA","Istiophorus platypterus",5856,0,1,0,1980
2003,"TWN","Istiophoridae","WHM","Tetrapturus albidus",104,0,1,0,1980
2003,"TWN","Loliginidae","SQC","Loligo spp",68506,0,1,0,1980
2003,"TWN","Mullidae","GOX","Upeneus spp",254,0,1,0,1980
2003,"TWN","Nemipteridae","THG","Nemipterus virgatus",4274,0,1,0,1980
2003,"TWN","Ommastrephidae","GIS","Dosidicus gigas",23009,0,1,0,1980
2003,"TWN","Ommastrephidae","SQA","Illex argentinus",123688,0,1,0,1980
2003,"TWN","Ommastrephidae","SQJ","Todarodes pacificus",482,0,1,0,1980
2003,"TWN","Scomberesocidae","SAP","Cololabis saira",91515,0,1,0,1980
2003,"TWN","Stromateidae","BUX","Stromateidae",167,0,1,0,1980
2003,"TWN","Stromateidae","SIP","Pampus argenteus",1948,0,1,0,1980
2003,"TWN","Synodontidae","LIG","Saurida tumbil",1833,0,1,0,1980
2003,"TWN","Trichiuridae","LHT","Trichiurus lepturus",8710,0,1,0,1980
2003,"TWN","Xiphiidae","SWO","Xiphias gladius",23280,0,1,0,1980
2003,"TZA","Ariidae","CAX","Ariidae",800,0,1,0,1980
2003,"TZA","Istiophoridae","SFA","Istiophorus platypterus",650,0,1,0,1980
2003,"TZA","Nemipteridae","THB","Nemipterus spp",650,0,1,0,1980
2003,"UKR","Ariidae","CAX","Ariidae",21,0,1,0,1980
2003,"UKR","Euphausiidae","KRI","Euphausia superba",17715,0,1,0,1980
2003,"UKR","Haemulidae","GRX","Haemulidae (=Pomadasyidae)",243,0,1,0,1980
2003,"UKR","Merlucciidae","GRN","Macruronus novaezelandiae",10629,0,1,0,1980
2003,"UKR","Merlucciidae","HKM","Merluccius senegalensis",53,0,1,0,1980
2003,"UKR","Merlucciidae","HKN","Merluccius australis",7479,0,1,0,1980
2003,"UKR","Mullidae","MUT","Mullus barbatus",64,0,1,0,1980
2003,"UKR","Ommastrephidae","TSQ","Nototodarus sloanii",10379,0,1,0,1980
2003,"UKR","Pandalidae","PRA","Pandalus borealis",381,0,1,0,1980
2003,"UKR","Stromateidae","BLB","Stromateus fiatola",5,0,1,0,1980
2003,"UKR","Trichiuridae","BEH","Benthodesmus spp",26,0,1,0,1980
2003,"UKR","Trichiuridae","LHT","Trichiurus lepturus",579,0,1,0,1980
2003,"UKR","Trichiuridae","SFS","Lepidopus caudatus",774,0,1,0,1980
2003,"UKR","Xiphiidae","SWO","Xiphias gladius",1,0,1,0,1980
2003,"URY","Ariidae","CAX","Ariidae",75,0,1,0,1980
2003,"URY","Istiophoridae","BIL","Istiophoridae",5,0,1,0,1980
2003,"URY","Istiophoridae","BUM","Makaira nigricans",5,0,1,0,1980
2003,"URY","Istiophoridae","WHM","Tetrapturus albidus",9,0,1,0,1980
2003,"URY","Merlucciidae","GRM","Macruronus magellanicus",1971,0,1,0,1980
2003,"URY","Merlucciidae","HKP","Merluccius hubbsi",35247,0,1,0,1980
2003,"URY","Ommastrephidae","SQA","Illex argentinus",6363,0,1,0,1980
2003,"URY","Trichiuridae","LHT","Trichiurus lepturus",153,0,1,0,1980
2003,"URY","Xiphiidae","SWO","Xiphias gladius",850,0,1,0,1980
2003,"USA","Arcticidae","CLQ","Arctica islandica",156552,0,1,0,1980
2003,"USA","Euphausiidae","KRI","Euphausia superba",10150,0,1,0,1980
2003,"USA","Haemulidae","GRX","Haemulidae (=Pomadasyidae)",284,0,1,0,1980
2003,"USA","Haemulidae","PIG","Orthopristis chrysoptera",1,0,1,0,1980
2003,"USA","Istiophoridae","BIL","Istiophoridae",235,0,1,0,1980
2003,"USA","Istiophoridae","BLM","Makaira indica",2,0,1,0,1980
2003,"USA","Istiophoridae","BUM","Makaira nigricans",432,0,1,0,1980
2003,"USA","Istiophoridae","MLS","Tetrapturus audax",622,0,1,0,1980
2003,"USA","Istiophoridae","SFA","Istiophorus platypterus",2,0,1,0,1980
2003,"USA","Lithodidae","KCS","Paralithodes spp",10381,0,1,0,1980
2003,"USA","Loliginidae","SQL","Loligo pealeii",11929,0,1,0,1980
2003,"USA","Loliginidae","SQO","Loligo opalescens",39330,0,1,0,1980
2003,"USA","Lophiidae","ANG","Lophius americanus",26058,0,1,0,1980
2003,"USA","Merlucciidae","HKS","Merluccius bilinearis",8620,0,1,0,1980
2003,"USA","Merlucciidae","HOF","Merluccius albidus",10,0,1,0,1980
2003,"USA","Merlucciidae","NHA","Merluccius productus",140327,0,1,0,1980
2003,"USA","Mullidae","MUM","Mullidae",24,0,1,0,1980
2003,"USA","Nephropidae","LBA","Homarus americanus",32539,0,1,0,1980
2003,"USA","Ommastrephidae","GIS","Dosidicus gigas",4,0,1,0,1980
2003,"USA","Ommastrephidae","SQI","Illex illecebrosus",6466,0,1,0,1980
2003,"USA","Ommastrephidae","SQU","Loliginidae, Ommastrephidae",767,0,1,0,1980
2003,"USA","Pandalidae","PJK","Pandalus jordani",14067,0,1,0,1980
2003,"USA","Pandalidae","PRA","Pandalus borealis",1100,0,1,0,1980
2003,"USA","Stromateidae","BUX","Stromateidae",1288,0,1,0,1980
2003,"USA","Stromateidae","ERP","Peprilus paru",20,0,1,0,1980
2003,"USA","Trichiuridae","LHT","Trichiurus lepturus",8,0,1,0,1980
2003,"USA","Xiphiidae","SWO","Xiphias gladius",4280,0,1,0,1980
2003,"VCT","Istiophoridae","BIL","Istiophoridae",25,0,1,0,1980
2003,"VCT","Istiophoridae","SAI","Istiophorus albicans",3,0,1,0,1980
2003,"VCT","Istiophoridae","WHM","Tetrapturus albidus",44,0,1,0,1980
2003,"VCT","Merlucciidae","HKX","Merluccius spp",273,0,1,0,1980
2003,"VCT","Ommastrephidae","SQU","Loliginidae, Ommastrephidae",5,0,1,0,1980
2003,"VCT","Trichiuridae","LHT","Trichiurus lepturus",82,0,1,0,1980
2003,"VCT","Xiphiidae","SWO","Xiphias gladius",7,0,1,0,1980
2003,"VEN","Ariidae","CAX","Ariidae",15490,0,1,0,1980
2003,"VEN","Haemulidae","GRX","Haemulidae (=Pomadasyidae)",7485,0,1,0,1980
2003,"VEN","Istiophoridae","BUM","Makaira nigricans",120,0,1,0,1980
2003,"VEN","Istiophoridae","SAI","Istiophorus albicans",327,0,1,0,1980
2003,"VEN","Istiophoridae","SPF","Tetrapturus pfluegeri",3,0,1,0,1980
2003,"VEN","Istiophoridae","WHM","Tetrapturus albidus",168,0,1,0,1980
2003,"VEN","Loliginidae","SQC","Loligo spp",905,0,1,0,1980
2003,"VEN","Stromateidae","BTG","Peprilus spp",1281,0,1,0,1980
2003,"VEN","Trichiuridae","LHT","Trichiurus lepturus",9332,0,1,0,1980
2003,"VEN","Xiphiidae","SWO","Xiphias gladius",45,0,1,0,1980
2003,"VGB","Xiphiidae","SWO","Xiphias gladius",4,0,1,0,1980
2003,"VIR","Haemulidae","GRX","Haemulidae (=Pomadasyidae)",47,0,1,0,1980
2003,"VIR","Mullidae","MUM","Mullidae",4,0,1,0,1980
2003,"VNM","Istiophoridae","BLM","Makaira indica",169,0,1,0,1980
2003,"VNM","Istiophoridae","BUM","Makaira nigricans",360,0,1,0,1980
2003,"VNM","Xiphiidae","SWO","Xiphias gladius",281,0,1,0,1980
2003,"VUT","Istiophoridae","BLM","Makaira indica",73,0,1,0,1980
2003,"VUT","Istiophoridae","BUM","Makaira nigricans",193,0,1,0,1980
2003,"VUT","Istiophoridae","MLS","Tetrapturus audax",122,0,1,0,1980
2003,"VUT","Xiphiidae","SWO","Xiphias gladius",155,0,1,0,1980
2003,"WSM","Istiophoridae","BLM","Makaira indica",3,0,1,0,1980
2003,"WSM","Istiophoridae","BUM","Makaira nigricans",19,0,1,0,1980
2003,"WSM","Istiophoridae","MLS","Tetrapturus audax",24,0,1,0,1980
2003,"WSM","Xiphiidae","SWO","Xiphias gladius",12,0,1,0,1980
2003,"YEM","Ariidae","CAX","Ariidae",1360,0,1,0,1980
2003,"YEM","Haemulidae","GRX","Haemulidae (=Pomadasyidae)",1100,0,1,0,1980
2003,"YEM","Nemipteridae","THD","Nemipteridae",2100,0,1,0,1980
2003,"ZAF","Haemulidae","GRX","Haemulidae (=Pomadasyidae)",1,0,1,0,1980
2003,"ZAF","Istiophoridae","BIL","Istiophoridae",12,0,1,0,1980
2003,"ZAF","Istiophoridae","BLM","Makaira indica",9,0,1,0,1980
2003,"ZAF","Istiophoridae","BUM","Makaira nigricans",4,0,1,0,1980
2003,"ZAF","Istiophoridae","SFA","Istiophorus platypterus",1,0,1,0,1980
2003,"ZAF","Loliginidae","CHO","Loligo reynaudii",7616,0,1,0,1980
2003,"ZAF","Lophiidae","MVO","Lophius vomerinus",6359,0,1,0,1980
2003,"ZAF","Merlucciidae","HKC","Merluccius capensis, M.paradoxus",139161,0,1,0,1980
2003,"ZAF","Ommastrephidae","SQU","Loliginidae, Ommastrephidae",75,0,1,0,1980
2003,"ZAF","Trichiuridae","SFS","Lepidopus caudatus",4600,0,1,0,1980
2003,"ZAF","Xiphiidae","SWO","Xiphias gladius",1097,0,1,0,1980
2004,"AGO","Ariidae","CAX","Ariidae",3621,0,1,0,1980
2004,"AGO","Haemulidae","GRB","Brachydeuterus auritus",3484,0,1,0,1980
2004,"AGO","Haemulidae","GRX","Haemulidae (=Pomadasyidae)",2142,0,1,0,1980
2004,"AGO","Merlucciidae","HKK","Merluccius capensis",1799,0,1,0,1980
2004,"AGO","Ommastrephidae","SQU","Loliginidae, Ommastrephidae",750,0,1,0,1980
2004,"ALB","Loliginidae","SQC","Loligo spp",73,0,1,0,1980
2004,"ALB","Lophiidae","MNZ","Lophius spp",22,0,1,0,1980
2004,"ALB","Merlucciidae","HKE","Merluccius merluccius",473,0,1,0,1980
2004,"ALB","Mullidae","MUX","Mullus spp",158,0,1,0,1980
2004,"ALB","Nephropidae","LBE","Homarus gammarus",1,0,1,0,1980
2004,"ALB","Nephropidae","NEP","Nephrops norvegicus",2,0,1,0,1980
2004,"ALB","Trichiuridae","SFS","Lepidopus caudatus",1,0,1,0,1980
2004,"ALB","Xiphiidae","SWO","Xiphias gladius",5,0,1,0,1980
2004,"ARE","Ariidae","CAX","Ariidae",1200,0,1,0,1980
2004,"ARE","Haemulidae","GRX","Haemulidae (=Pomadasyidae)",3750,0,1,0,1980
2004,"ARE","Istiophoridae","BIL","Istiophoridae",132,0,1,0,1980
2004,"ARE","Mullidae","MUM","Mullidae",200,0,1,0,1980
2004,"ARE","Nemipteridae","THD","Nemipteridae",300,0,1,0,1980
2004,"ARE","Trichiuridae","CUT","Trichiuridae",70,0,1,0,1980
2004,"ARG","Ariidae","CAX","Ariidae",13,0,1,0,1980
2004,"ARG","Lithodidae","KCR","Lithodes santolla",1162,0,1,0,1980
2004,"ARG","Lithodidae","PAG","Paralomis granulosa",167,0,1,0,1980
2004,"ARG","Loliginidae","SQP","Loligo gahi",221,0,1,0,1980
2004,"ARG","Merlucciidae","GRM","Macruronus magellanicus",116944,0,1,0,1980
2004,"ARG","Merlucciidae","HKN","Merluccius australis",5923,0,1,0,1980
2004,"ARG","Merlucciidae","HKP","Merluccius hubbsi",416739,0,1,0,1980
2004,"ARG","Mullidae","MWU","Mullus argentinae",178,0,1,0,1980
2004,"ARG","Ommastrephidae","SQA","Illex argentinus",76485,0,1,0,1980
2004,"ARG","Ommastrephidae","SQS","Martialia hyadesi",1,0,1,0,1980
2004,"ARG","Stromateidae","ERP","Peprilus paru",118,0,1,0,1980
2004,"ARG","Trichiuridae","LHT","Trichiurus lepturus",77,0,1,0,1980
2004,"ASM","Istiophoridae","BUM","Makaira nigricans",1,0,1,0,1980
2004,"ASM","Istiophoridae","SFA","Istiophorus platypterus",1,0,1,0,1980
2004,"ASM","Xiphiidae","SWO","Xiphias gladius",4,0,1,0,1980
2004,"ATG","Haemulidae","GRX","Haemulidae (=Pomadasyidae)",184,0,1,0,1980
2004,"AUS","Ariidae","CAX","Ariidae",4,0,1,0,1980
2004,"AUS","Istiophoridae","BLM","Makaira indica",37,0,1,0,1980
2004,"AUS","Istiophoridae","BUM","Makaira nigricans",63,0,1,0,1980
2004,"AUS","Istiophoridae","MLS","Tetrapturus audax",574,0,1,0,1980
2004,"AUS","Istiophoridae","SFA","Istiophorus platypterus",2,0,1,0,1980
2004,"AUS","Istiophoridae","SSP","Tetrapturus angustirostris",14,0,1,0,1980
2004,"AUS","Merlucciidae","GRN","Macruronus novaezelandiae",8860,0,1,0,1980
2004,"AUS","Nephropidae","MWF","Metanephrops spp",79,0,1,0,1980
2004,"AUS","Ommastrephidae","SQU","Loliginidae, Ommastrephidae",4470,0,1,0,1980
2004,"AUS","Xiphiidae","SWO","Xiphias gladius",2038,0,1,0,1980
2004,"BEL","Loliginidae","SQC","Loligo spp",106,0,1,0,1980
2004,"BEL","Lophiidae","MNZ","Lophius spp",1495,0,1,0,1980
2004,"BEL","Merlucciidae","HKE","Merluccius merluccius",106,0,1,0,1980
2004,"BEL","Mullidae","MUR","Mullus surmuletus",44,0,1,0,1980
2004,"BEL","Nephropidae","LBE","Homarus gammarus",1,0,1,0,1980
2004,"BEL","Nephropidae","NEP","Nephrops norvegicus",226,0,1,0,1980
2004,"BEN","Ariidae","CAX","Ariidae",12,0,1,0,1980
2004,"BEN","Haemulidae","GRX","Haemulidae (=Pomadasyidae)",268,0,1,0,1980
2004,"BEN","Istiophoridae","SAI","Istiophorus albicans",5,0,1,0,1980
2004,"BEN","Mullidae","GOA","Pseudupeneus prayensis",3,0,1,0,1980
2004,"BEN","Trichiuridae","LHT","Trichiurus lepturus",548,0,1,0,1980
2004,"BEN","Xiphiidae","SWO","Xiphias gladius",95,0,1,0,1980
2004,"BGR","Mullidae","MUT","Mullus barbatus",17,0,1,0,1980
2004,"BHR","Ariidae","AUX","Arius thalassinus",299,0,1,0,1980
2004,"BHR","Haemulidae","DGP","Diagramma pictum",2,0,1,0,1980
2004,"BHR","Haemulidae","GQD","Plectorhinchus sordidus",132,0,1,0,1980
2004,"BHR","Haemulidae","PKP","Plectorhinchus pictus",85,0,1,0,1980
2004,"BHR","Haemulidae","PKS","Pomadasys stridens",21,0,1,0,1980
2004,"BHR","Mullidae","MUM","Mullidae",5,0,1,0,1980
2004,"BHR","Nemipteridae","THD","Nemipteridae",317,0,1,0,1980
2004,"BHS","Haemulidae","GRX","Haemulidae (=Pomadasyidae)",76,0,1,0,1980
2004,"BLZ","Istiophoridae","BIL","Istiophoridae",3,0,1,0,1980
2004,"BLZ","Istiophoridae","BLM","Makaira indica",1,0,1,0,1980
2004,"BLZ","Istiophoridae","BUM","Makaira nigricans",23,0,1,0,1980
2004,"BLZ","Istiophoridae","MLS","Tetrapturus audax",20,0,1,0,1980
2004,"BLZ","Merlucciidae","HKX","Merluccius spp",56,0,1,0,1980
2004,"BLZ","Ommastrephidae","SQA","Illex argentinus",47,0,1,0,1980
2004,"BLZ","Ommastrephidae","SQU","Loliginidae, Ommastrephidae",685,0,1,0,1980
2004,"BLZ","Trichiuridae","LHT","Trichiurus lepturus",4632,0,1,0,1980
2004,"BLZ","Xiphiidae","SWO","Xiphias gladius",231,0,1,0,1980
2004,"BMU","Haemulidae","HWX","Haemulon spp",1,0,1,0,1980
2004,"BMU","Istiophoridae","BUM","Makaira nigricans",2,0,1,0,1980
2004,"BMU","Istiophoridae","WHM","Tetrapturus albidus",1,0,1,0,1980
2004,"BMU","Xiphiidae","SWO","Xiphias gladius",1,0,1,0,1980
2004,"BRA","Ariidae","CAX","Ariidae",33235,0,1,0,1980
2004,"BRA","Haemulidae","BRG","Conodon nobilis",133,0,1,0,1980
2004,"BRA","Haemulidae","GRX","Haemulidae (=Pomadasyidae)",2459,0,1,0,1980
2004,"BRA","Istiophoridae","BIL","Istiophoridae",29,0,1,0,1980
2004,"BRA","Istiophoridae","BUM","Makaira nigricans",195,0,1,0,1980
2004,"BRA","Istiophoridae","SAI","Istiophorus albicans",531,0,1,0,1980
2004,"BRA","Istiophoridae","WHM","Tetrapturus albidus",79,0,1,0,1980
2004,"BRA","Loliginidae","SQC","Loligo spp",2134,0,1,0,1980
2004,"BRA","Lophiidae","MVJ","Lophius gastrophysus",2434,0,1,0,1980
2004,"BRA","Merlucciidae","HKP","Merluccius hubbsi",1419,0,1,0,1980
2004,"BRA","Mullidae","MUM","Mullidae",2102,0,1,0,1980
2004,"BRA","Trichiuridae","LHT","Trichiurus lepturus",1706,0,1,0,1980
2004,"BRA","Xiphiidae","SWO","Xiphias gladius",2999,0,1,0,1980
2004,"BRB","Istiophoridae","BIL","Istiophoridae",48,0,1,0,1980
2004,"BRB","Istiophoridae","SAI","Istiophorus albicans",26,0,1,0,1980
2004,"BRB","Xiphiidae","SWO","Xiphias gladius",26,0,1,0,1980
2004,"CAN","Ammodytidae","SAN","Ammodytes spp",2,0,1,0,1980
2004,"CAN","Arcticidae","CLQ","Arctica islandica",20,0,1,0,1980
2004,"CAN","Istiophoridae","WHM","Tetrapturus albidus",2,0,1,0,1980
2004,"CAN","Lophiidae","ANG","Lophius americanus",2270,0,1,0,1980
2004,"CAN","Merlucciidae","HKS","Merluccius bilinearis",13388,0,1,0,1980
2004,"CAN","Merlucciidae","NHA","Merluccius productus",124872,0,1,0,1980
2004,"CAN","Nephropidae","LBA","Homarus americanus",47446,0,1,0,1980
2004,"CAN","Ommastrephidae","SQI","Illex illecebrosus",2568,0,1,0,1980
2004,"CAN","Pandalidae","PAN","Pandalus spp",2381,0,1,0,1980
2004,"CAN","Pandalidae","PRA","Pandalus borealis",173697,0,1,0,1980
2004,"CAN","Xiphiidae","SWO","Xiphias gladius",1248,0,1,0,1980
2004,"CHL","Haemulidae","GRP","Isacia conceptionis",3280,0,1,0,1980
2004,"CHL","Istiophoridae","MLS","Tetrapturus audax",9,0,1,0,1980
2004,"CHL","Lithodidae","KCR","Lithodes santolla",3062,0,1,0,1980
2004,"CHL","Lithodidae","KCX","Lithodidae",10,0,1,0,1980
2004,"CHL","Lithodidae","PAG","Paralomis granulosa",3632,0,1,0,1980
2004,"CHL","Merlucciidae","GRM","Macruronus magellanicus",71177,0,1,0,1980
2004,"CHL","Merlucciidae","HKN","Merluccius australis",31701,0,1,0,1980
2004,"CHL","Merlucciidae","PHA","Merluccius gayi",73597,0,1,0,1980
2004,"CHL","Ommastrephidae","GIS","Dosidicus gigas",175134,0,1,0,1980
2004,"CHL","Ommastrephidae","SQU","Loliginidae, Ommastrephidae",24,0,1,0,1980
2004,"CHL","Pandalidae","CHS","Heterocarpus reedi",3663,0,1,0,1980
2004,"CHL","Scomberesocidae","SAU","Scomberesox saurus",1490,0,1,0,1980
2004,"CHL","Stromateidae","BUX","Stromateidae",1653,0,1,0,1980
2004,"CHL","Xiphiidae","SWO","Xiphias gladius",3268,0,1,0,1980
2004,"CHN","Ammodytidae","PAS","Ammodytes personatus",191962,0,1,0,1980
2004,"CHN","Istiophoridae","BIL","Istiophoridae",1115,0,1,0,1980
2004,"CHN","Istiophoridae","BUM","Makaira nigricans",58,0,1,0,1980
2004,"CHN","Istiophoridae","SAI","Istiophorus albicans",4,0,1,0,1980
2004,"CHN","Istiophoridae","WHM","Tetrapturus albidus",7,0,1,0,1980
2004,"CHN","Nemipteridae","THB","Nemipterus spp",265300,0,1,0,1980
2004,"CHN","Ommastrephidae","GIS","Dosidicus gigas",205600,0,1,0,1980
2004,"CHN","Ommastrephidae","SQA","Illex argentinus",13400,0,1,0,1980
2004,"CHN","Ommastrephidae","SQU","Loliginidae, Ommastrephidae",491360,0,1,0,1980
2004,"CHN","Squillidae","SQY","Squillidae",270452,0,1,0,1980
2004,"CHN","Stromateidae","XPO","Pampus spp",328102,0,1,0,1980
2004,"CHN","Trichiuridae","LHT","Trichiurus lepturus",1191085,0,1,0,1980
2004,"CHN","Xiphiidae","SWO","Xiphias gladius",2552,0,1,0,1980
2004,"CIV","Ariidae","CAX","Ariidae",26,0,1,0,1980
2004,"CIV","Haemulidae","BUR","Pomadasys jubelini",61,0,1,0,1980
2004,"CIV","Haemulidae","GRB","Brachydeuterus auritus",2381,0,1,0,1980
2004,"CIV","Istiophoridae","BUM","Makaira nigricans",115,0,1,0,1980
2004,"CIV","Istiophoridae","SAI","Istiophorus albicans",73,0,1,0,1980
2004,"CIV","Istiophoridae","WHM","Tetrapturus albidus",1,0,1,0,1980
2004,"CIV","Mullidae","GOA","Pseudupeneus prayensis",59,0,1,0,1980
2004,"CIV","Stromateidae","BLB","Stromateus fiatola",12,0,1,0,1980
2004,"CIV","Trichiuridae","LHT","Trichiurus lepturus",93,0,1,0,1980
2004,"CIV","Xiphiidae","SWO","Xiphias gladius",29,0,1,0,1980
2004,"CMR","Ariidae","CAX","Ariidae",430,0,1,0,1980
2004,"CMR","Haemulidae","BUR","Pomadasys jubelini",800,0,1,0,1980
2004,"CMR","Trichiuridae","LHT","Trichiurus lepturus",400,0,1,0,1980
2004,"COD","Ariidae","CAX","Ariidae",358,0,1,0,1980
2004,"COD","Haemulidae","GRB","Brachydeuterus auritus",279,0,1,0,1980
2004,"COG","Ariidae","CAX","Ariidae",822,0,1,0,1980
2004,"COG","Haemulidae","BUR","Pomadasys jubelini",250,0,1,0,1980
2004,"COG","Haemulidae","GRB","Brachydeuterus auritus",245,0,1,0,1980
2004,"COG","Stromateidae","BLB","Stromateus fiatola",86,0,1,0,1980
2004,"COG","Trichiuridae","LHT","Trichiurus lepturus",78,0,1,0,1980
2004,"COK","Istiophoridae","BLM","Makaira indica",10,0,1,0,1980
2004,"COK","Istiophoridae","BUM","Makaira nigricans",116,0,1,0,1980
2004,"COK","Istiophoridae","MLS","Tetrapturus audax",36,0,1,0,1980
2004,"COK","Istiophoridae","SFA","Istiophorus platypterus",3,0,1,0,1980
2004,"COK","Istiophoridae","SSP","Tetrapturus angustirostris",8,0,1,0,1980
2004,"COK","Xiphiidae","SWO","Xiphias gladius",170,0,1,0,1980
2004,"COL","Ariidae","CAX","Ariidae",78,0,1,0,1980
2004,"COL","Haemulidae","GRX","Haemulidae (=Pomadasyidae)",15,0,1,0,1980
2004,"COL","Merlucciidae","MRG","Merluccius angustimanus",61,0,1,0,1980
2004,"COL","Ommastrephidae","SQU","Loliginidae, Ommastrephidae",33,0,1,0,1980
2004,"COL","Xiphiidae","SWO","Xiphias gladius",1,0,1,0,1980
2004,"COM","Istiophoridae","BLM","Makaira indica",16,0,1,0,1980
2004,"COM","Istiophoridae","BUM","Makaira nigricans",1,0,1,0,1980
2004,"COM","Istiophoridae","SFA","Istiophorus platypterus",159,0,1,0,1980
2004,"COM","Xiphiidae","SWO","Xiphias gladius",368,0,1,0,1980
2004,"CRI","Istiophoridae","BIL","Istiophoridae",1,0,1,0,1980
2004,"CRI","Istiophoridae","MLS","Tetrapturus audax",234,0,1,0,1980
2004,"CRI","Istiophoridae","SFA","Istiophorus platypterus",1244,0,1,0,1980
2004,"CRI","Istiophoridae","SSP","Tetrapturus angustirostris",416,0,1,0,1980
2004,"CRI","Istiophoridae","WHM","Tetrapturus albidus",2,0,1,0,1980
2004,"CRI","Ommastrephidae","SQU","Loliginidae, Ommastrephidae",23,0,1,0,1980
2004,"CRI","Xiphiidae","SWO","Xiphias gladius",182,0,1,0,1980
2004,"CUB","Haemulidae","GRX","Haemulidae (=Pomadasyidae)",1136,0,1,0,1980
2004,"CUB","Istiophoridae","BUM","Makaira nigricans",4,0,1,0,1980
2004,"CUB","Istiophoridae","SAI","Istiophorus albicans",50,0,1,0,1980
2004,"CUB","Xiphiidae","SWO","Xiphias gladius",3,0,1,0,1980
2004,"CYP","Merlucciidae","HKE","Merluccius merluccius",10,0,1,0,1980
2004,"CYP","Merlucciidae","HKX","Merluccius spp",297,0,1,0,1980
2004,"CYP","Mullidae","MUR","Mullus surmuletus",94,0,1,0,1980
2004,"CYP","Mullidae","MUT","Mullus barbatus",53,0,1,0,1980
2004,"CYP","Trichiuridae","LHT","Trichiurus lepturus",251,0,1,0,1980
2004,"CYP","Xiphiidae","SWO","Xiphias gladius",49,0,1,0,1980
2004,"DEU","Ammodytidae","SAN","Ammodytes spp",2658,0,1,0,1980
2004,"DEU","Lophiidae","MNZ","Lophius spp",413,0,1,0,1980
2004,"DEU","Merlucciidae","HKE","Merluccius merluccius",100,0,1,0,1980
2004,"DEU","Mullidae","MUX","Mullus spp",27,0,1,0,1980
2004,"DEU","Nephropidae","LBE","Homarus gammarus",1,0,1,0,1980
2004,"DEU","Nephropidae","NEP","Nephrops norvegicus",62,0,1,0,1980
2004,"DEU","Ommastrephidae","SQU","Loliginidae, Ommastrephidae",38,0,1,0,1980
2004,"DEU","Trichiuridae","LHT","Trichiurus lepturus",2,0,1,0,1980
2004,"DMA","Istiophoridae","BUM","Makaira nigricans",36,0,1,0,1980
2004,"DMA","Istiophoridae","SAI","Istiophorus albicans",1,0,1,0,1980
2004,"DNK","Ammodytidae","SAN","Ammodytes spp",299606,0,1,0,1980
2004,"DNK","Lophiidae","MON","Lophius piscatorius",2121,0,1,0,1980
2004,"DNK","Merlucciidae","HKE","Merluccius merluccius",1357,0,1,0,1980
2004,"DNK","Mullidae","MUR","Mullus surmuletus",24,0,1,0,1980
2004,"DNK","Nephropidae","LBE","Homarus gammarus",8,0,1,0,1980
2004,"DNK","Nephropidae","NEP","Nephrops norvegicus",5209,0,1,0,1980
2004,"DNK","Pandalidae","PRA","Pandalus borealis",8068,0,1,0,1980
2004,"DOM","Haemulidae","GRX","Haemulidae (=Pomadasyidae)",233,0,1,0,1980
2004,"DOM","Istiophoridae","BUM","Makaira nigricans",142,0,1,0,1980
2004,"DOM","Istiophoridae","SAI","Istiophorus albicans",144,0,1,0,1980
2004,"DOM","Loliginidae","SQC","Loligo spp",50,0,1,0,1980
2004,"DOM","Mullidae","MUM","Mullidae",56,0,1,0,1980
2004,"DZA","Loliginidae","SQC","Loligo spp",201,0,1,0,1980
2004,"DZA","Merlucciidae","HKE","Merluccius merluccius",22,0,1,0,1980
2004,"DZA","Mullidae","MUX","Mullus spp",1665,0,1,0,1980
2004,"DZA","Nephropidae","NEP","Nephrops norvegicus",69,0,1,0,1980
2004,"DZA","Xiphiidae","SWO","Xiphias gladius",564,0,1,0,1980
2004,"EAZ","Istiophoridae","BIL","Istiophoridae",535,0,1,0,1980
2004,"EAZ","Mullidae","MUM","Mullidae",628,0,1,0,1980
2004,"ECU","Ariidae","CAX","Ariidae",109,0,1,0,1980
2004,"ECU","Haemulidae","GRX","Haemulidae (=Pomadasyidae)",250,0,1,0,1980
2004,"ECU","Istiophoridae","BIL","Istiophoridae",1730,0,1,0,1980
2004,"ECU","Ommastrephidae","SQU","Loliginidae, Ommastrephidae",123,0,1,0,1980
2004,"ECU","Trichiuridae","CUT","Trichiuridae",1000,0,1,0,1980
2004,"ECU","Xiphiidae","SWO","Xiphias gladius",1,0,1,0,1980
2004,"EGY","Ariidae","CAX","Ariidae",107,0,1,0,1980
2004,"EGY","Haemulidae","PKS","Pomadasys stridens",1060,0,1,0,1980
2004,"EGY","Loliginidae","SQC","Loligo spp",167,0,1,0,1980
2004,"EGY","Mullidae","MUM","Mullidae",1836,0,1,0,1980
2004,"EGY","Mullidae","MUX","Mullus spp",1200,0,1,0,1980
2004,"EGY","Nemipteridae","THB","Nemipterus spp",4454,0,1,0,1980
2004,"EGY","Synodontidae","LIX","Synodontidae",5608,0,1,0,1980
